번호,kmdb제목,kmdb장르,개봉연도,관객수,movie_id,movie_seq
K1675,내 남자의 순이,코메디,2010,10618,K,11770
K1676,슈퍼레이서 엔지,드라마|아동,2015,10612,K,14985
K1677,5.18 힌츠페터 스토리,역사|지역,2018,10610,A,08307
K1678,소설가의 영화,드라마,2022,10574,K,28674
K1679,엑스칼리버 더 뮤지컬 다큐멘터리: 도겸의 찬란한 여정,뮤지컬,2022,10436,A,12005
K1680,한창나이 선녀님,인물,2021,10398,A,10139
K1681,타다: 대한민국 스타트업의 초상,기업ㆍ기관ㆍ단체,2021,10382,A,10144
K1682,최선의 삶,드라마,2021,10341,K,23122
K1683,도망친 여자,드라마,2020,10284,K,21967
K1684,미싱타는 여자들,인권|역사|사회,2022,10240,A,10776
K1685,최후의 툰드라- 극장판,사회|자연ㆍ환경,2011,10169,A,05445
K1686,난폭한 기록,액션|범죄,2019,10153,K,20612
K1687,나의 피투성이 연인,드라마,2023,10150,K,32630
K1688,피의 연대기,인권|인물,2018,10145,A,08137
K1689,일대일,드라마,2014,10141,K,14230
K1690,그 사람 추기경,인물,2014,10138,A,06090
K1691,사랑의 선물,드라마,2019,10106,K,19542
K1692,나비잠 (蝶の眠り),멜로드라마,2018,10101,K,17487
K1693,폴라로이드,드라마|가족,2015,10094,K,14154
K1694,량강도 아이들,드라마|아동|가족|판타지|코메디,2011,10091,K,12589
K1695,빛과 철,드라마,2021,10079,K,22613
K1696,눈발,드라마|멜로드라마,2017,10039,K,15345
K1697,두 사람을 위한 식탁,가족,2023,10028,A,12155
K1698,HAAN 한길수,드라마|전쟁|액션|범죄,2005,10000,K,06629
K1699,"미안해,고마워",드라마,2011,9998,K,12656
K1700,"뮤지컬 공연실황, 알쏭달쏭 캐치! 티니핑",뮤지컬,2023,9982,A,12351
K1701,집 이야기,드라마|가족,2019,9946,K,21402
K1702,북간도의 십자가,역사|종교,2019,9911,A,09109
K1703,수취인불명,드라마|사회물(경향),2001,9855,K,05422
K1704,그 여름,드라마|멜로/로맨스|동성애,2023,9802,K,34402
K1705,"좋은 빛, 좋은 공기",사회물(경향)|인권,2021,9631,A,10060
K1706,우린 액션배우다,문화|액션|코메디,2008,9622,A,04528
K1707,두 번째 스물,멜로드라마,2016,9579,K,15357
K1708,위선자들,드라마|사회,2015,9566,K,15093
K1709,잃어버린 얼굴 1895,시대극/사극|뮤지컬,2021,9558,A,10000
K1710,제자 옥한흠 2 - 제자도,인물,2016,9533,A,06539
K1711,69세,드라마,2020,9511,K,21466
K1712,고래를 찾는 자전거,드라마,2011,9488,K,12905
K1713,한 번도 안 해본 여자,드라마|멜로드라마|코메디,2014,9469,K,14049
K1714,갱,액션|코메디,2020,9463,K,21566
K1715,클레어의 카메라,드라마,2018,9430,K,16307
K2584,도티와 영원의 탑,어드벤처|판타지,2023,9416,K,35429
K1716,카일라스 가는 길,지역|자연ㆍ환경,2020,9389,A,08503
K1717,극장판 프리즘스톤 올스타 셀렉션,판타지,2016,9381,K,15439
K1718,메이크 유어 무브,드라마,2014,9368,K,14201
K1719,그림자꽃,인물|사회,2021,9326,A,09324
K1720,불타는 내마음,멜로드라마|코메디,2010,9236,K,11268
K1721,야간비행,드라마|느와르,2014,9157,K,14127
K1722,요가학원: 죽음의 쿤달리니,공포,2020,9128,K,23055
K1723,비욘드 라이브 더 무비 : 엑소의 사다리 타고 세계여행3,인물|코메디,2022,9060,A,11140
K1724,수프와 이데올로기,역사|가족,2022,9054,A,10554
K1725,휘파람 공주,드라마|첩보|반공/분단|코메디,2002,9042,K,05871
K1726,경계도시 2,사회,2010,9032,A,04892
K1727,"히말라야, 바람이 머무는 곳",드라마,2009,8986,K,10260
K1728,중독노래방,판타지|코메디,2017,8916,K,15483
K1729,연애의 기술,드라마|멜로드라마|코메디,2013,8913,K,13863
K1730,뷰티플 마인드,드라마|인물,2019,8910,A,08440
K1731,경아의 딸,드라마,2022,8897,K,28773
K1732,종합병원(천일동안),드라마,2000,8881,K,05214
K1733,앨리스: 원더랜드에서 온 소년,드라마|판타지|공포,2015,8873,K,14966
K1734,물방울을 그리는 남자,인물,2022,8762,A,10553
K1735,사물의 비밀,멜로드라마,2011,8757,K,12964
K1736,애프터 미투,인권,2022,8734,A,11037
K1737,법정 스님의 의자,인물,2011,8731,A,05510
K1738,마차 타고 고래고래,드라마|뮤직,2017,8697,K,16265
K1739,아워 바디,드라마,2019,8683,K,17708
K1740,호랑이보다 무서운 겨울손님,멜로드라마,2018,8680,K,17039
K1741,위대한 침묵,역사|문화|자연ㆍ환경,2022,8662,A,10983
K1742,엄마의 공책,드라마|가족,2018,8612,K,17008
K1743,"자우림, 더 원더랜드",뮤직|인물,2023,8601,A,12360
K1744,쓰리: 아직 끝나지 않았다,가족|범죄|미스터리|공포|스릴러,2022,8573,K,23117
K1745,오이시맨,드라마|청춘영화,2009,8569,K,10101
K1746,광시곡,액션|드라마|범죄|첩보|미스터리,2001,8557,K,05411
K1747,스트레스 제로,어드벤처,2021,8545,K,23164
K1748,바나나쏭의 기적,지역|문화,2018,8542,A,08250
K1749,시소,드라마,2016,8505,A,06538
K1750,토끼와 리저드,드라마|멜로/로맨스,2009,8417,K,10555
K1751,노트르담 드 파리,드라마,2017,8350,A,06667
K1752,비욘드 라이브 더 무비 : 샤이니 월드,인물|뮤직,2022,8325,A,11036
K1753,웨스트 32번가,액션|드라마|느와르|범죄,2007,8321,K,09381
K1754,위대한 비행,자연ㆍ환경,2012,8321,A,05837
K1755,"가자, 장미여관으로",드라마|멜로드라마,2013,8307,K,13892
K1756,빅슬립,드라마,2023,8306,K,32519
K1757,춤추는 숲,자연ㆍ환경|지역,2013,8253,A,05858
K1758,아머드 사우루스: 기계공룡제국의 침략,액션|어드벤처,2023,8252,K,34183
K1759,홈,드라마|가족,2018,8243,K,17227
K1760,나홀로 휴가,멜로드라마|드라마,2016,8220,K,15044
K1761,그녀에게 잠들다,멜로드라마,2001,8205,K,05420
K1762,비밀의 정원,드라마|가족,2021,8069,K,21660
K1763,원 오브 어 카인드 3D: G-DRAGON 2013 1ST WORLD TOUR,뮤직|인물,2013,8038,A,05971
K1764,어쿠스틱,청춘영화|옴니버스,2010,8036,K,12522
K1765,십센치 : 권정열 인 시네마,뮤직|인물,2022,7977,A,12105
K1766,같은 속옷을 입는 두 여자,드라마,2022,7969,K,27404
K1767,파이터,드라마,2021,7963,K,23119
K1768,"의궤, 8일간의 축제 3D",역사,2014,7956,A,06043
K1769,선택,드라마|사회물(경향)|반공/분단,2003,7952,K,05917
K1770,강다니엘: 마이 퍼레이드,인물|뮤직,2023,7933,A,12409
K1771,둠둠,드라마|가족,2022,7894,K,27484
K1772,마녀,공포|스릴러|드라마,2014,7880,K,14247
K1773,나는 고양이로소이다,로드무비|자연ㆍ환경,2017,7809,A,06607
K1774,나무없는 산,드라마,2009,7808,K,10102
K1775,반두비,드라마|멜로드라마,2009,7774,K,10276
K1776,성적표의 김민영,드라마,2022,7727,K,24268
K1777,좀비스쿨,드라마|공포|액션,2014,7721,K,14282
K1778,엄마의 땅: 그리샤와 숲의 주인,드라마|어드벤처,2023,7718,K,32327
K1779,꽃섬,드라마,2001,7716,K,05526
K1780,스프린터,드라마|스포츠,2023,7647,K,28391
K1781,물숨,인물,2016,7610,A,06426
K1782,별주부 해로,드라마|어드벤처|아동|가족,2001,7580,K,05414
K1783,나는 행복합니다,드라마|멜로드라마,2009,7505,K,10107
K1784,환상 속의 그대,드라마|멜로드라마|판타지,2013,7482,K,13505
K1785,풀잎들,드라마,2018,7443,K,17662
K1786,배꼽과 무릎사이,드라마|멜로드라마,2014,7438,K,14243
K1787,사랑과 전쟁 - 열두번째 남자,멜로드라마|드라마,2008,7414,K,09850
K1788,문영,드라마,2017,7411,K,15312
K1789,플라스틱 트리,드라마|미스터리|스릴러,2003,7410,K,06039
K1790,만인의 연인,드라마,2022,7393,K,27485
K1791,꾸루꾸루와 친구들 :무지개 나무의 비밀,아동,2015,7345,K,15113
K1792,종이꽃,드라마,2020,7324,K,21695
K1793,올드마린보이,인물,2017,7312,A,06689
K1794,뮤지컬 레드북,뮤지컬,2023,7296,A,12288
K1795,뷰티풀 데이즈,드라마,2018,7283,K,17617
K1796,돼지 같은 여자,드라마|코메디,2015,7238,K,14981
K1797,별별이야기,가족|드라마,2005,7232,K,06670
K1798,창밖은 겨울,드라마|멜로/로맨스,2022,7191,K,26588
K1799,비의도적 연애담 스페셜,코메디|멜로/로맨스|드라마,2023,7181,K,34662
K1800,건드레스,액션|SF|합작(번안물),2000,7128,K,05217
K1801,그대 어이가리,가족|뮤직|드라마,2023,7100,K,28867
K1802,산책,드라마,2000,7077,K,05215
K1803,카페 느와르,드라마|멜로드라마,2010,7070,K,12201
K1804,어른도감,코메디|드라마,2018,7056,K,17401
K1805,아내의 애인을 만나다,드라마,2007,6999,K,08293
K1806,진실게임,드라마|미스터리|스릴러,2000,6993,K,05216
K1807,초행,드라마,2017,6980,K,16288
K1808,포도나무를 베어라,드라마,2007,6977,K,08867
K1809,땐뽀걸즈,드라마|인물,2017,6957,A,06669
K1810,강변호텔,드라마,2019,6912,K,17358
K1811,휴가,드라마|사회물(경향)|인권,2021,6898,K,23133
K1812,챔피언 마빡이,액션|코메디|가족,2007,6854,K,08978
K1813,홈리스,드라마|가족,2022,6824,K,22616
K1814,세이레,드라마|공포|미스터리|스릴러,2022,6822,K,27389
K1815,나의선택-잊혀진 가방 그 못다한 이야기,종교|로드무비,2011,6782,A,05212
K1816,명량: 회오리 바다를 향하여,인물,2015,6774,A,06284
K1817,별빛 속으로,공포(호러)|멜로드라마|판타지,2007,6724,K,08943
K1818,"열세살, 수아",드라마|가족,2007,6719,K,08911
K1819,아들에게 가는 길,드라마|가족,2017,6668,K,16260
K1820,고양이들의 아파트,자연ㆍ환경,2022,6646,A,09972
K1821,네모난원,드라마,2012,6627,K,13339
K1822,복지식당,드라마,2022,6598,K,26569
K1823,2001 용가리,액션|SF,2001,6594,K,05410
K1824,환절기,드라마|동성애|가족,2018,6592,K,15554
K1825,몽마르트 파파,인물,2020,6580,A,09651
K1826,행복의 속도,자연ㆍ환경|지역|인물|사회|가족,2021,6540,A,06683
K1827,시간의 춤,지역|문화,2009,6514,A,04879
K1828,기적의 피아노,드라마|가족|뮤직,2015,6514,A,06365
K1829,청춘 합창단 - 또 하나의 꿈,문화|기업ㆍ기관ㆍ단체|인물,2017,6489,K,16327
K1542,비밀의 언덕,드라마,2023,6465,K,28775
K1830,마법사들,드라마,2006,6300,K,07033
K1831,클라이밍,드라마,2021,6291,K,23892
K1832,할머니는 1학년,드라마|가족,2012,6287,K,13116
K1833,코알라,드라마,2013,6287,K,13972
K1834,썬더버드,액션|범죄|느와르|드라마,2022,6227,K,29263
K1835,"다시, 벚꽃",인물|뮤직,2017,6199,A,06575
K1836,인트로덕션,드라마,2021,6185,K,23834
K1837,당신의 사월,사회,2021,6143,A,09665
K1838,폭로,드라마|스릴러|범죄,2023,6136,K,28780
K1839,도쿄택시,드라마|로드무비,2010,6109,K,11628
K1840,요술,드라마|멜로드라마,2010,6090,K,11804
K1841,초인,멜로드라마|청춘영화,2016,6034,K,15051
K1842,전투왕,사회|역사,2022,6034,A,10868
K1843,배니싱트윈,드라마|미스터리,2000,6019,K,05259
K1844,논픽션 다이어리,범죄|사회|인물,2014,6000,A,05960
K1845,탑,드라마,2022,5992,K,31381
K1846,이태석,인물,2022,5977,A,12255
K1847,블랙딜,기업ㆍ기관ㆍ단체|사회,2014,5947,A,06066
K1848,서태지 25주년 라이브 타임: 트래블러,인물|뮤직,2023,5924,A,12456
K1849,해적왕 작스톰,어드벤처|아동,2018,5916,K,17448
K1850,백야,멜로/로맨스|동성애,2012,5908,K,13312
K1851,서태지밴드 콘서트투어 '콰이어트나이트',뮤직,2015,5908,A,06404
K1852,액션히어로,코메디|액션,2021,5904,K,23052
K1853,해로,드라마,2012,5851,K,13049
K1854,은하해방전선,코메디|드라마|멜로드라마,2007,5841,K,09385
K1855,컷 런스 딥,액션|드라마,2000,5831,K,05212
K1856,죽어도 자이언츠,스포츠,2022,5813,A,12121
K1857,"1991, 봄",인물|사회|역사,2018,5811,A,08099
K1858,종로의 기적,동성애|인물,2011,5809,A,05323
K1859,교토에서 온 편지,드라마,2023,5752,K,30588
K1860,마이 라띠마,멜로드라마|드라마,2013,5732,K,13263
K1861,러시안 소설,드라마|멜로드라마|미스터리,2013,5722,K,13272
K1862,차박 - 살인과 낭만의 밤,공포|스릴러,2023,5678,K,34968
K1863,행동하는 양심 김대중,인물,2019,5676,A,09408
K1864,"그 겨울, 나는",멜로/로맨스|드라마|청춘영화,2022,5660,K,27406
K1865,보희와 녹양,드라마|가족,2019,5633,K,17711
K1866,재춘언니,사회물(경향)|인물|인권,2022,5627,A,09968
K1867,말하는 건축 시티:홀,지역,2013,5619,A,05962
K1868,거래완료,드라마,2022,5614,K,24704
K1869,미스 프레지던트,인물,2017,5605,A,06666
K1870,장기자랑,드라마,2023,5595,A,11402
K1871,내 여자의 남자친구,코메디|드라마,2007,5587,K,07495
K1872,어디로 가고 싶으신가요,드라마,2023,5586,K,34342
K1873,아티스트: 다시 태어나다,드라마|범죄|미스터리,2017,5579,K,16091
K1874,어른이 되면,뮤지컬,2018,5567,A,08369
K1875,비밀의 화방,멜로드라마,2013,5530,K,14061
K1876,송해 1927,드라마|가족|인물,2021,5527,A,10113
K1877,시인 할매,인물,2019,5516,A,08750
K1878,이공삼칠,가족|드라마,2022,5516,K,28908
K1879,야관문 : 욕망의 꽃,드라마|미스터리,2013,5491,K,13978
K1880,스퀴시랜드,어드벤처,2014,5473,K,14178
K1881,박화영,드라마,2018,5463,K,17356
K1882,에움길,인물|역사,2019,5438,A,08330
K1883,구세주: 리턴즈,코메디,2017,5401,K,16394
K1884,믿을 수 있는 사람,드라마,2023,5388,K,34358
K1885,어웨이크,미스터리|스릴러,2022,5367,K,29783
K1886,커피메이트,드라마|멜로/로맨스,2017,5361,K,15778
K1887,서태지 8집:398일의 기록,뮤직|인물,2012,5326,A,05782
K1888,당신 얼굴 앞에서,드라마,2021,5306,K,24506
K1889,뒷담화:감독이 미쳤어요,드라마,2013,5284,A,05869
K1890,여의도,스릴러,2010,5280,K,12550
K1891,갈매기,드라마,2021,5273,K,22608
K1892,서산개척단,역사|기업ㆍ기관ㆍ단체|인권,2018,5260,A,08312
K1893,열두 번째 용의자,스릴러|미스터리|드라마,2019,5249,K,20868
K1894,잡식가족의 딜레마,가족,2015,5247,A,06278
K1895,"동거, 동락",드라마|멜로드라마,2008,5224,K,09398
K1896,무녀도,드라마|종교|뮤지컬,2021,5224,K,17966
K1897,메이드 인 루프탑,멜로/로맨스|드라마|코메디,2021,5206,K,23665
K1898,젊은이의 양지,드라마,2020,5199,K,21682
K1899,신촌좀비만화,드라마,2014,5187,K,14208
K1900,굿바이 썸머,드라마|멜로드라마,2019,5174,K,20599
K1901,커튼콜,드라마|코메디,2016,5163,K,15344
K1902,돌아와요 부산항애(愛),범죄|액션|드라마,2018,5163,K,16743
K1903,월성,자연ㆍ환경|지역,2019,5138,A,09650
K1904,붉은 바캉스 검은 웨딩 2,스릴러,2013,5100,K,13914
K1905,매미소리,가족|드라마,2022,5100,K,23062
K1906,운동회,드라마|코메디|가족,2018,5075,K,15342
K1907,화려한 외출,드라마|판타지,2013,5067,K,03179
K1908,후쿠오카,드라마,2020,5064,K,19701
K1909,탐욕의 제국,인권|사회,2014,5049,A,12504
K1910,거짓말,드라마,2015,5043,K,14464
K1911,나만 없어 고양이,가족|판타지|드라마,2019,5038,K,20936
K1912,안녕 히어로,인물|사회,2017,5002,A,06627
K1913,"시바, 인생을 던져",드라마,2013,4991,K,14071
K1914,미안하다 독도야,사회물(경향)|가족,2008,4989,A,04622
K1915,파란나비효과,사회|지역|인권,2017,4980,A,06609
K1916,간호중,SF,2021,4969,K,23493
K1917,설행_눈길을 걷다,드라마,2016,4959,K,15241
K1918,종착역,드라마|어드벤처|로드무비,2021,4959,K,23192
K1919,"안녕, 하세요!",드라마,2012,4946,A,05772
K1920,양치기들,드라마|범죄|스릴러,2016,4934,K,15377
K1921,프랑스 영화처럼,드라마|옴니버스,2016,4881,K,15108
K1922,나비,드라마|SF,2001,4878,K,05478
K1923,이장,드라마|가족,2020,4878,K,20573
K1924,불량한 가족,드라마|코메디,2020,4872,K,22579
K1925,쇠파리,드라마|범죄,2017,4836,K,16291
K1926,카운터스,액션,2018,4819,A,08088
K1927,마리 앙투아네트,드라마,2023,4812,A,12278
K1928,슈퍼문,드라마,2021,4778,K,22362
K1929,봉쇄수도원 카르투시오,인물|종교,2020,4777,A,09903
K1930,나는 나비,로드무비|뮤직,2010,4771,A,05295
K1931,B컷,범죄|액션|스릴러,2022,4763,K,28581
K1932,재꽃,드라마,2017,4762,K,16132
K1933,그리고 싶은 것,역사|인물|인권,2013,4756,A,05940
K1934,여타짜,범죄|드라마,2021,4746,K,27683
K1935,위켄즈,뮤직|동성애,2016,4731,A,06411
K1936,할 (Haːl),드라마|종교,2010,4728,K,12514
K1937,로그 인 벨지움,인물,2021,4725,A,10697
K1938,시선 1318,드라마,2009,4707,K,10132
K1939,"모두들, 괜찮아요?",코메디|드라마|가족,2006,4703,K,07096
K1940,EBS친구들 씽씽 댄스파티,아동,2022,4699,K,30280
K1941,브라보! 재즈 라이프,뮤직|문화,2010,4695,A,05306
K1942,늙은 자전거,드라마,2015,4687,K,15102
K1943,태어나길 잘했어,드라마,2022,4663,K,23190
K1944,몽중인,멜로드라마,2002,4652,K,05559
K1945,럭키 몬스터,드라마|코메디,2020,4645,K,21476
K1946,나를 죽여줘,드라마,2022,4636,K,26587
K1947,국카스텐 콘서트 실황 : 해프닝,인물|뮤직,2021,4611,A,10059
K1948,살수,액션|어드벤처|시대극/사극,2023,4600,K,28223
K1949,슈팅걸스,드라마|스포츠|가족,2020,4587,K,15832
K1950,트라이앵글,드라마|미스터리,2009,4555,K,10862
K1951,제4 이노베이터,드라마,2014,4555,K,14459
K1952,여름이 가기 전에,멜로드라마|드라마,2007,4552,K,07215
K1953,철수♡영희,드라마|가족,2005,4523,K,06467
K1954,아이를 위한 아이,드라마,2022,4515,K,28931
K1955,아르코 라이브 뮤지컬 호프,뮤지컬,2021,4509,A,10050
K1956,튼튼이의 모험,코메디,2018,4476,K,16318
K1957,세상끝의 사랑,멜로드라마,2015,4472,K,15018
K1958,로마서 8:37,드라마|종교|가족|미스터리,2017,4465,K,16587
K1959,세계일주,코메디|드라마|어드벤처|가족,2015,4449,K,13379
K1960,청야,드라마,2013,4438,K,13969
K1961,홍길동 2084,액션|드라마|SF,2011,4434,K,12821
K1962,싸나희 순정,드라마|코메디,2021,4419,K,27823
K1963,SUGA: Road to D-DAY,인물|뮤직,2023,4406,A,12337
K1964,엘리시움,액션|SF|전쟁,2003,4400,K,06041
K1965,블루버스데이,판타지|멜로/로맨스|스릴러,2022,4394,K,28477
K1966,에이비식스 : 테이크 어 챈스,드라마|인물|뮤직,2022,4358,A,12066
K1967,오래된 인력거,인물|문화,2011,4339,A,05721
K1968,낮과 달,드라마,2022,4339,K,27476
K1969,케이티(KT),드라마|합작(번안물)|스릴러,2002,4333,K,05558
K1970,노라노,문화|인물,2013,4315,A,05927
K1971,쿠바의 연인,인물|지역,2011,4273,A,04912
K1972,미스터 보스,드라마|액션,2020,4267,K,23249
K1973,울언니-성의 노리개 끝나지 않은 이야기,드라마|스릴러,2014,4266,K,14482
K1974,담쟁이,드라마|가족|멜로/로맨스,2020,4258,K,22610
K1975,그녀는 예뻤다,코메디|멜로드라마|드라마,2008,4254,K,09560
K1976,마마무 2021 웨어 아 위 콘서트 더 무비,뮤직|인물,2021,4252,A,10775
K1977,왕을 참하라,시대극/사극|드라마,2017,4237,K,16147
K1978,셔틀콕,드라마|미스터리,2014,4226,K,13992
K1979,우리 이웃의 범죄,드라마|범죄|스릴러,2011,4213,K,12381
K1980,별별이야기 2 - 여섯 빛깔 무지개,가족,2008,4205,K,09427
K1981,그림자들의 섬,사회,2016,4197,A,06260
K1982,여덟 번째 감각,드라마|멜로/로맨스,2023,4196,K,33934
K1983,슬기로운 해법,사회,2014,4189,A,06046
K1984,다시 만난 날들,드라마,2020,4176,K,22835
K1985,위너 2022 콘서트 더 서클 더 무비,뮤직|인물,2023,4166,A,12284
K1986,아버지와 마리와 나,드라마,2008,4162,K,07319
K1987,익스트림 페스티벌,드라마,2023,4093,K,34384
K1988,아리랑,시대극/사극|드라마,2003,4092,K,05855
K1989,꿈보다 해몽,드라마|코메디,2015,4087,K,14463
K1990,2AM SHOW,뮤직|인물,2010,4085,A,05322
K1991,매지컬 : 공주를 웃겨라,어드벤처|판타지,2020,4077,K,22903
K1992,반짝이는 박수 소리,가족,2015,4074,A,05936
K1993,범털 2: 쩐의 전쟁,범죄|드라마,2021,4054,K,23902
K1994,꽃비,드라마,2010,4029,K,11429
K1995,불온한 당신,인물,2017,4028,A,06384
K1996,경의선,드라마|멜로드라마,2007,4025,K,08888
K1997,j-hope IN THE BOX,뮤직|인물,2023,4005,A,12298
K1998,하이프네이션 : 힙합사기꾼,드라마|코메디|범죄,2014,3996,K,14081
K1999,우리의 하루,드라마,2023,3996,K,34997
K2000,아버지의 이메일,가족|인물,2014,3982,A,05857
K2001,물꽃의 전설,자연ㆍ환경,2023,3975,A,12264
K2002,옆집사람,코메디|스릴러,2022,3964,K,29297
K2003,할머니의 먼 집,인물|가족,2016,3957,A,06402
K2004,그 강아지 그 고양이,드라마|멜로드라마,2013,3956,K,14045
K2005,퀴어 마이 프렌즈,드라마|가족|사회|인물,2023,3942,A,11400
K2006,증발,드라마|범죄|미스터리,2020,3922,A,09325
K2007,파로호,드라마|스릴러,2022,3920,K,28779
K2008,물안에서,드라마,2023,3918,K,33974
K2009,거신: 바람의 아이,액션|가족|어드벤처|판타지,2023,3904,K,34356
K2010,"1789, 바스티유의 연인들",뮤지컬,2014,3892,A,06027
K2011,생각보다 맑은,드라마,2015,3881,K,14561
K2012,절해고도,드라마,2023,3862,K,27410
K2013,"나의 아들, 나의 어머니",문화|인물,2015,3860,A,05987
K2014,첫번째 아이,드라마,2022,3851,K,26571
K2015,아이 러브 유,멜로드라마,2001,3848,K,05477
K2016,나는 조선사람입니다,역사,2021,3841,A,09982
K2017,업사이드 다운,SF|판타지,2016,3833,A,06416
K2018,산다,드라마,2015,3829,K,14372
K2019,울지마 엄마,인물,2023,3829,A,12159
K2020,아프리카의 눈물,지역|문화|자연ㆍ환경,2011,3824,A,05501
K2021,사랑해! 진영아,드라마,2013,3823,K,13952
K2022,그라운드의 이방인,스포츠|역사|인물,2015,3822,A,06229
K2023,서서 자는 나무,드라마|멜로드라마,2010,3820,K,12562
K2024,식구,드라마|가족,2018,3816,K,17360
K2025,세번째 시선,드라마,2006,3811,K,08864
K2026,오월愛,역사|사회,2011,3810,A,05336
K2027,마이 제너레이션,드라마,2004,3809,K,06468
K2028,황금시대,드라마|옴니버스,2009,3779,K,10385
K2029,청춘학당: 풍기문란 보쌈 야사,멜로드라마|시대극/사극|코메디,2014,3772,K,14171
K2030,위층 여자,코메디|멜로/로맨스,2014,3739,K,14470
K2031,다섯 번째 흉추,스릴러|드라마,2023,3739,K,29271
K2032,초승달과 밤배,멜로드라마|아동|가족|드라마,2005,3735,K,05910
K2033,초감각 커플,드라마|멜로드라마|미스터리,2008,3733,K,09876
K2034,카오산 탱고,멜로/로맨스|드라마,2020,3731,K,18261
K2035,어머니,드라마|가족,2012,3730,A,05736
K2036,철원기행,드라마,2016,3714,K,14386
K2037,델타 보이즈,드라마|코메디,2017,3705,K,15339
K2038,신비아파트 뮤지컬 시즌3: 뱀파이어왕의 비밀,뮤지컬,2021,3700,A,10104
K2039,인천스텔라,SF|가족|멜로/로맨스,2021,3692,K,22838
K2040,구원,스릴러,2021,3689,K,22437
K2041,소피의 세계,드라마,2022,3663,K,27513
K2042,큰엄마의 미친봉고,코메디|드라마,2021,3632,K,23394
K2043,맥코리아,사회,2012,3631,A,05831
K2044,애정만세,드라마|멜로드라마,2011,3620,K,12714
K2045,"2021 스웨그 에이지 : 외쳐, 조선!",뮤지컬,2021,3615,A,10080
K2046,들리나요?,인물,2020,3598,A,09741
K2047,"구라, 베토벤",범죄,2021,3594,K,23351
K2048,대관람차,드라마,2018,3591,K,17402
K2049,"나의 친구, 그의 아내",드라마|스릴러,2008,3586,K,08518
K2050,4DX 문유,어드벤처|실험,2022,3581,K,31372
K2051,어서오시게스트하우스,코메디|스포츠|드라마,2020,3573,K,20934
K2052,살인청부업자,범죄|스릴러,2022,3568,K,32413
K2053,수성못,드라마,2018,3539,K,16472
K2054,가자 장미여관으로2 - 갈증,드라마,2014,3534,K,14188
K2055,스타게이저: 아스트로스코프,뮤직|인물,2022,3534,A,12115
K2056,"힘내세요, 병헌씨",인물,2013,3522,K,13355
K2057,학교전설,공포(호러),2000,3503,K,05195
K2058,우리에게 내일은 없다,드라마,2007,3500,K,07304
K2059,저녁의 게임,드라마,2009,3487,K,10851
K2060,니나 내나,가족|드라마,2019,3485,K,17940
K2061,이파네마 소년,멜로드라마|드라마,2010,3465,K,11913
K2062,일탈여행: 프라이빗 아일랜드,드라마,2013,3460,K,13925
K2063,너의 여자친구,코메디|멜로/로맨스|드라마,2019,3456,K,21467
K2064,나의 노래는 멀리멀리,인물|뮤직,2019,3442,A,09106
K2065,채식주의자,드라마,2010,3434,K,10938
K2066,천국의 아이들,드라마,2012,3432,K,13137
K2067,"무현, 두 도시 이야기",인물,2017,3431,A,06529
K2068,"열여덟, 어른이 되는 나이",드라마,2023,3420,K,33662
K2069,메리 크리스마스 미스터 모,드라마,2017,3418,K,15844
K2070,로맨스 조,멜로드라마|코메디,2012,3402,K,13069
K2071,박강아름 결혼하다,인물|가족,2021,3386,A,09666
K2072,어느 날 그 길에서,자연ㆍ환경,2008,3380,A,04237
K2073,봄이가도,드라마,2018,3379,K,17509
K2582,신세계로부터,드라마|미스터리,2023,3377,K,29144
K2074,질투의 역사,멜로드라마|드라마,2019,3372,K,17703
K2075,그녀의 취미생활,범죄|미스터리|드라마,2023,3372,K,33987
K2076,다우더,드라마|가족,2014,3365,K,14077
K2077,미스체인지,멜로드라마|코메디,2013,3344,K,13858
K2078,더 펜션,드라마|옴니버스,2018,3340,K,17141
K2079,파라다이스 빌라,드라마|미스터리|스릴러,2001,3333,K,05279
K2080,낮에는 덥고 밤에는 춥고,드라마,2022,3327,K,27409
K2081,비행,드라마|범죄,2020,3326,K,17584
K2082,"1999, 면회",드라마|청춘영화,2013,3289,K,13273
K2083,찬란한 나의 복수,드라마,2023,3289,K,34001
K2084,공포체험단 곤지암편,공포,2019,3282,K,22956
K2085,고려 아리랑: 천산의 디바,인물|뮤직,2017,3260,A,06579
K2086,흩어진 밤,드라마,2021,3258,K,20569
K2087,트랜스,SF|판타지|스릴러|미스터리,2022,3254,K,28154
K2088,소설가 구보의 하루,드라마,2021,3252,K,21308
K2089,"위대한 계약: 파주, 책, 도시",드라마|교육|기업ㆍ기관ㆍ단체|사회|역사|지역,2022,3247,A,09997
K2090,삼례,드라마|판타지,2016,3243,K,15393
K2091,죽음의 숲 - 어느날 갑자기 네번째 이야기,공포(호러)|옴니버스,2006,3241,K,08178
K2092,아워 미드나잇,어드벤처|드라마,2021,3235,K,23134
K2093,미라클 여행기,인물,2015,3228,A,06201
K2094,튜브펫주식회사,코메디|드라마|멜로/로맨스|가족,2022,3216,K,32903
K2095,초선,사회,2022,3215,A,10960
K2096,스웨그,드라마,2020,3214,K,23093
K2097,왕십리 김종분,인물|사회,2021,3203,A,10114
K2098,방문자,드라마,2006,3201,K,08863
