번호,kmdb제목,kmdb장르,개봉연도,관객수,movie_id,movie_seq
2224,아빠는 예쁘다,드라마|코메디|가족,2019,2372,K,19757
2225,존경하고 사랑하는 국민 여러분,인물,2022,2372,A,09736
2226,땅의 여자,인물|인권,2010,2368,A,04903
2227,가치 캅시다,드라마|코메디,2021,2365,K,26394
2228,206: 사라지지 않는,역사,2023,2359,A,10605
2229,작은정원,드라마|사회|인물,2023,2358,A,12260
2230,아기와 나,드라마,2017,2356,K,15777
2231,파란자전거,드라마,2007,2355,K,08614
2232,바비,드라마,2012,2355,K,13189
2233,마이 페어 웨딩,드라마,2015,2353,A,06225
2234,마이 플레이스,가족,2014,2349,A,05929
2235,레나,멜로드라마|드라마,2016,2349,K,15202
2236,부기나이트,코메디,2022,2340,K,28673
2237,마이 보이,드라마|가족,2014,2338,K,14132
2238,나를 구하지 마세요,드라마,2020,2334,K,21888
2239,알피니스트 - 어느 카메라맨의 고백,인물|지역,2020,2316,A,08918
2240,못,드라마,2014,2313,K,14467
2241,오늘영화,드라마|멜로드라마|옴니버스,2015,2309,K,14930
2242,다른 길이 있다,드라마,2017,2305,K,15235
2243,독친,미스터리|공포,2023,2305,K,34312
2244,수운잡방,드라마,2023,2300,K,35531
2245,나만 보이니,코메디|공포,2021,2289,K,24424
2246,실제상황,드라마|실험,2000,2285,K,05231
2247,피원에이치 : 새로운 세계의 시작,드라마|SF,2020,2284,K,22946
2248,내언니전지현과 나,사회|문화,2020,2283,A,09885
2249,악인은 너무 많다 2: 제주 실종사건의 전말,스릴러,2021,2281,K,25389
2250,슈퍼피쉬 - 끝없는 여정,자연ㆍ환경,2013,2280,A,05932
2251,리스펙트,문화|인물|뮤직,2018,2279,A,08447
2252,이리,드라마,2008,2277,K,09737
2253,두만강,드라마,2011,2270,K,12567
2254,누에치던 방,드라마,2018,2267,K,15784
2255,생각의 여름,드라마,2021,2265,K,22614
2256,두 개의 선,사회|인물,2012,2259,A,05218
2257,회오리 바람,드라마|멜로드라마|청춘영화,2010,2253,K,10939
2258,디아스포라의 노래 : 아리랑 로드,역사|문화,2019,2250,A,09653
2259,밤섬해적단 서울불바다,인물|뮤직,2017,2234,A,06618
2260,비밀,미스터리|스릴러,2023,2230,K,35373
2261,그들이 죽었다,판타지|드라마,2015,2221,K,14837
2262,메이트,멜로드라마|청춘영화,2019,2204,K,18027
2263,프리 철수 리,범죄|사회|인물,2023,2196,A,12379
2264,인디애니박스: 셀마의단백질커피,코메디|드라마|멜로드라마|미스터리|판타지|스릴러,2008,2192,K,09736
2265,제인의 썸머,드라마|멜로/로맨스,2020,2182,K,22599
2266,드롭박스,인권,2016,2180,A,06578
2267,거칠마루,액션,2005,2177,K,06680
2268,"안녕, 나의 소녀 시절이여",인물,2018,2175,A,08416
2269,스틸 플라워,드라마|범죄,2016,2168,K,15090
2270,뷰티풀 보이스,코메디,2019,2167,K,17962
2271,잔고: 분노의 적자,서부|액션|코메디,2023,2163,K,29238
2272,로또쉐어,미스터리|스릴러|액션|범죄,2021,2156,K,26617
2273,푸른노을,드라마,2017,2144,K,16270
2274,여자들,드라마,2017,2129,K,16240
2275,쇼미더고스트,코메디|공포,2021,2123,K,24573
2276,10일간의 애인,멜로/로맨스,2023,2118,K,33766
2277,레쓰링,코메디,2014,2116,K,14318
2278,강남좀비,드라마,2023,2098,K,32775
2279,망원동 인공위성,어드벤처|인물,2015,2097,A,05968
2280,대학로에서 매춘하다가 토막살해 당한 여고생 아직 대학로에 있다,공포(호러)|SF|사회물(경향)|판타지,2000,2090,K,05409
2281,어떤이의 꿈,드라마|뮤직,2015,2090,K,15111
2282,청춘 선거,드라마|기업ㆍ기관ㆍ단체|문화|사회|인권|지역,2021,2087,A,10095
2283,박하경 여행기,드라마|멜로/로맨스|코메디,2023,2084,K,34339
2284,쉿! 그녀에겐 비밀이에요,코메디|드라마|멜로드라마,2008,2083,K,09842
2285,디지털 삼인삼색 2009 - 어떤 방문,드라마|옴니버스,2009,2079,K,10858
2286,먹이사슬,멜로/로맨스,2014,2070,K,14412
2287,가족시네마,드라마,2012,2068,K,13070
2288,반도에 살어리랏다,드라마|코메디|사회물(경향),2018,2068,K,16735
2289,웰컴 투 X-월드,인물|가족,2020,2064,A,06685
2290,굿바이 홈런,스포츠|인물,2013,2057,A,05712
2291,몬테 크리스토,액션|시대극/사극|드라마|어드벤처|스릴러,2019,2056,A,09319
2292,소성리,지역|사회,2018,2042,A,06695
2293,반드시 크게 들을 것,인물|문화,2010,2040,A,04901
2294,영화로운 나날,드라마|멜로/로맨스|가족|판타지,2019,2039,K,20932
2295,여기보다 어딘가에,드라마|청춘영화,2008,2036,K,09829
2296,선희와 슬기,드라마,2019,2024,K,19945
2297,태백권,코메디|가족|액션|드라마,2020,2018,K,22705
2298,얼굴들,드라마|멜로/로맨스,2019,2016,K,16673
2299,역할들,드라마,2022,2011,K,28659
2300,습도 다소 높음,드라마|코메디,2021,2005,K,24539
2301,인드림,스릴러|액션,2023,2005,K,29236
2302,로그북,사회|인물|지역,2021,2004,A,08403
2303,잠 못 드는 밤,드라마,2013,2002,K,13142
2304,반드시 크게 들을 것 2: WILD DAYS,드라마,2012,1999,A,05846
2305,미스진은 예쁘다,드라마,2013,1991,K,13406
2306,아이윌 송,드라마,2021,1985,K,24426
2307,우리 만난 적 있나요,멜로드라마|판타지,2010,1974,K,12385
2308,시선사이,드라마|옴니버스,2016,1961,K,15378
2309,한강에게,드라마|멜로/로맨스,2019,1959,K,17961
2310,불안한 외출,인물,2015,1958,A,06396
2311,아주 특별한 손님,드라마,2006,1956,K,08862
2312,소녀X소녀,코메디|드라마,2007,1952,K,08884
2313,파파 오랑후탄,드라마|인물|지역|종교,2018,1951,A,08284
2314,은어,드라마,2011,1944,K,13005
2315,느티나무 아래,자연ㆍ환경|지역,2023,1934,A,11959
2316,불륜의 시대,멜로드라마|드라마,2013,1933,K,13228
2317,작은 빛,드라마,2020,1926,K,17959
2318,지렁이,드라마|가족|스릴러,2017,1921,K,16262
2319,버텨내고 존재하기,지역|역사|뮤직,2023,1903,A,11278
2320,홀리워킹데이,인물,2016,1901,A,06319
2321,리메인,드라마,2020,1897,K,20601
2322,도약선생,드라마,2011,1892,K,12757
2323,화장실 어디에요?,드라마|청춘영화,2002,1890,K,05854
2324,바람의 춤꾼,인물|로드무비,2017,1887,A,06612
2325,만찬,드라마|멜로드라마|가족,2014,1877,K,13967
2326,천사의 숨소리,드라마,2012,1873,K,13017
2327,베르나르다 알바,뮤지컬,2021,1865,A,10065
2328,기생:꽃의고백,역사|인물|문화,2018,1863,A,08251
2329,우리는 썰매를 탄다,인물|스포츠,2018,1863,A,06053
2330,오빠가 돌아왔다,드라마|코메디,2014,1861,K,13450
2331,라라,멜로/로맨스|뮤직,2018,1860,K,17136
2332,8월의 일요일들,드라마,2006,1856,K,07177
2333,길,시대극/사극|드라마,2006,1856,K,06185
2334,연인들,멜로드라마|청춘영화|옴니버스|드라마,2008,1855,K,10092
2335,탈주,드라마,2010,1854,K,12502
2336,수색역,드라마|액션|범죄,2016,1851,K,15268
2337,밤치기,코메디|멜로드라마,2018,1845,K,16671
2338,작은형,드라마,2016,1839,K,15363
2339,우리를 갈라놓는 것들,인물|인권|역사,2019,1836,A,09419
2340,악인은 살아있다,스릴러,2015,1821,K,14791
2341,로사,드라마,2014,1816,K,14242
2342,소꿉놀이,드라마|공포(호러)|아동,2016,1815,A,06316
2343,"괜찮아, 울지마",드라마,2007,1813,K,09020
2344,디어 마이 지니어스,인권|교육|가족|사회,2020,1807,A,09798
2345,만해 한용운 님의침묵,드라마,2023,1799,K,33975
2346,운수 오진 날,가족|범죄|미스터리|스릴러|공포,2023,1797,K,35293
2347,여섯 개의 밤,드라마|멜로/로맨스|가족|옴니버스,2023,1796,K,24531
2348,선데이리그,드라마|코메디,2022,1795,K,23923
2349,바람의 언덕,드라마,2020,1794,K,21571
2350,공포체험라디오 4DX,공포,2020,1794,K,22987
2351,투 올드 힙합 키드,문화|인물,2012,1792,A,05827
2352,울보 권투부,드라마|스포츠,2015,1790,A,06382
2353,우리 손자 베스트,드라마|코메디,2016,1788,K,15346
2354,성혜의 나라,드라마,2020,1785,K,17498
2355,우주의 크리스마스,드라마|판타지,2016,1775,K,15718
2356,하늘의 황금마차,드라마,2014,1774,K,14314
2357,레드마리아,인물|인권,2012,1773,A,05220
2358,비념,사회|지역,2013,1773,A,05889
2359,원 나잇 스탠드,드라마,2010,1753,K,10996
2360,할매꽃,역사,2009,1752,A,04532
2361,우리 지금 만나,드라마,2019,1748,K,20479
2362,천화,드라마|멜로/로맨스,2018,1743,K,16511
2363,범털,범죄|드라마,2020,1741,K,22409
2364,돈 맛,드라마,2016,1733,K,15708
2365,시선 너머,드라마,2011,1729,K,12671
2366,영도다리,드라마,2010,1706,K,12073
2367,판타스틱 자살소동,판타지|드라마|코메디,2007,1702,K,09378
2368,홀리,드라마,2013,1699,K,13807
2369,녀녀녀,멜로드라마|코메디,2014,1694,K,14202
2370,나쁜 놈이 더 잘 잔다,액션|드라마|청춘영화|느와르|범죄,2010,1693,K,11937
2371,너와 극장에서,드라마|옴니버스,2018,1689,K,17271
2372,국경의 왕,드라마,2019,1688,K,16783
2373,"컴, 투게더",드라마,2017,1687,K,16254
2374,봉명주공,지역|사회,2022,1684,A,10006
2375,프리즈너,액션,2020,1681,K,22618
2376,울림의 탄생,드라마|인물|문화|지역,2021,1677,A,09999
2377,히든,액션|드라마,2022,1671,K,28952
2378,보드랍게,인물|사회|역사,2022,1670,A,09832
2379,김일성의 아이들,전쟁|사회,2020,1667,A,09833
2380,설마 그럴리가 없어,멜로드라마|드라마,2012,1664,K,13165
2381,숫호구,SF|판타지|코메디,2014,1660,K,13193
2382,그림자 고백,드라마,2023,1653,K,35496
2383,SM 타운 라이브 인 도쿄 스페셜 에디션 3D,뮤직,2012,1652,A,05804
2384,한강블루스,드라마,2016,1652,K,15527
2385,호박전,코메디|드라마|판타지,2006,1651,K,07914
2386,나는 마을 방과후 교사입니다,교육|아동,2023,1639,A,10956
2387,드래곤빌리지,아동,2017,1637,K,16339
2388,구멍,드라마|미스터리,2000,1635,K,05164
2389,팡파레,드라마|스릴러|범죄,2020,1635,K,20933
2390,"눈부신 하루 - 옴니버스영화 : 보물섬, 엄마 찾아 삼만리, 공항남녀",드라마,2006,1630,K,06837
2391,들개들,드라마|스릴러,2014,1617,K,14068
2392,기도하는 남자,범죄|드라마|가족,2020,1616,K,17738
2393,아름답다,드라마,2008,1612,K,09423
2394,필름시대사랑,드라마|멜로드라마,2015,1611,K,15024
2395,소년 감독,드라마|가족,2008,1608,K,09870
2396,실버맨,드라마|코메디,2023,1608,K,34458
2397,좋아서 만든 영화,뮤직|문화,2009,1607,A,04886
2398,누나,드라마,2013,1603,K,13347
2399,청포도 사탕: 17년 전의 약속,드라마|미스터리,2012,1600,K,13195
2400,히어로,드라마|공포(호러)|스릴러,2010,1589,K,12378
2401,우리는 그곳에 있었다,어드벤처|인물,2013,1574,A,05937
2402,네버다이 버터플라이,드라마|액션,2013,1571,K,13886
2403,전야,액션|범죄,2021,1568,K,24370
2404,가시꽃,드라마,2013,1565,K,13318
2405,바리새인,드라마,2014,1565,K,14362
2406,하로동선,드라마,2022,1565,K,28650
2407,이월,멜로드라마|범죄|드라마,2019,1560,K,16672
2408,백지영 콘서트 인 시네마,뮤직|인물,2023,1558,A,12529
2409,시간의 숲,자연ㆍ환경,2012,1556,A,05745
2410,댄서김의 은밀한 교수법,공포|드라마,2013,1556,K,13974
2411,왕자가 된 소녀들,문화|인물,2013,1546,A,05780
2412,살인재능,스릴러,2015,1536,K,14895
2413,뽀삐,드라마,2002,1533,K,05834
2414,인 허 플레이스,드라마,2015,1518,K,15129
2415,실종 2,스릴러,2017,1513,K,16601
2416,신성일의 행방불명,드라마,2006,1508,K,06753
2417,효자,코메디|공포,2022,1506,K,28408
2418,미쓰 마마,사회|인권|인물,2012,1504,A,05828
2419,핸썸,코메디,2022,1503,K,29134
2420,미소,멜로드라마|드라마,2004,1500,K,06048
2421,그럼에도 불구하고,드라마,2017,1498,A,06434
2422,로니를 찾아서,드라마,2009,1495,K,10253
2423,수상한 이웃들,코메디|드라마|옴니버스,2011,1491,K,12568
2424,오늘도 평화로운,코메디|액션,2019,1491,K,17697
2425,축복의 집,가족|드라마,2022,1491,K,22264
2426,흔들리는 물결,멜로드라마,2016,1489,K,15733
2427,재혼의 기술,멜로/로맨스|코메디,2019,1489,K,21180
2428,련희와 연희,드라마,2017,1484,K,16756
2429,스케치,멜로드라마,2014,1483,K,14167
2430,들개,드라마|스릴러|범죄,2014,1479,K,14169
2431,겨울밤에,드라마,2020,1477,K,17945
2432,언더 유어 베드,공포|멜로/로맨스|스릴러,2023,1469,K,35432
2433,7인의 새벽,액션|코메디,2001,1466,K,05413
2434,두 개의 연애,드라마,2016,1466,K,15218
2435,슈퍼스타,드라마,2012,1463,K,13136
2436,전망좋은 집,멜로드라마,2012,1461,K,13262
2437,소녀의 세계,멜로/로맨스|드라마|하이틴(고교),2018,1458,K,17696
2438,명령불복종 교사,사회,2015,1455,A,06262
2439,폭력의 씨앗,드라마,2017,1448,K,16312
2440,노후 대책 없다,인물|뮤직,2017,1438,A,06424
2441,언더그라운드,액션,2021,1438,A,09321
2442,수퍼 디스코,인물|뮤직,2019,1429,A,09259
2443,죽지않아,드라마|스릴러,2013,1422,K,13830
2444,뮤직 앤 리얼리티,드라마,2020,1422,K,18180
2445,호흡,가족|범죄|드라마,2019,1418,K,17705
2446,오늘도 위위,드라마,2019,1416,K,21464
2447,정브르의 동물일기,자연ㆍ환경,2021,1416,A,10014
2448,파일: 4022일의 사육,미스터리|스릴러,2015,1414,K,14300
2449,덫: 치명적인유혹,멜로드라마|스릴러,2015,1413,K,14584
2450,나는 증인이다,미스터리|스릴러,2016,1407,K,15155
2451,늑대들,액션|범죄,2022,1404,K,26843
2452,딜쿠샤,인물|판타지,2016,1403,A,06360
2453,애월,드라마|멜로/로맨스,2019,1400,K,21143
2454,활,드라마,2005,1398,K,06547
2455,레바논 감정,드라마|멜로드라마|스릴러|액션,2014,1393,K,13819
2456,밀월도 가는 길,드라마|미스터리|판타지,2012,1380,K,12936
2457,성난화가,드라마|액션,2015,1377,K,14629
2458,굿바이 마이 러브NK: 붉은 청춘,역사|지역,2019,1374,A,08538
2459,겨울이야기,드라마,2023,1366,K,05652
2460,주연,미스터리,2022,1361,K,29652
2461,컨버세이션,드라마,2023,1361,K,27516
2462,2차 송환,가족|사회|인권,2022,1360,A,10953
2463,개: dog eat dog,드라마|범죄,2015,1359,K,14590
2464,몸값part.1,스릴러,2023,1357,K,34783
2465,천사여 악녀가 되라(죽어도 좋은 경험),드라마|범죄|미스터리,2021,1355,K,04372
2466,"여름, 속삭임",멜로드라마|드라마,2008,1351,K,09852
2467,철의 꿈,사회,2014,1348,A,06025
2468,버블 패밀리,사회|인물|가족,2018,1347,A,06619
2469,우수,드라마,2022,1335,K,27482
2470,낭만적 공장,멜로/로맨스|드라마,2023,1335,K,34052
2471,스무살 (빨간 마후라),드라마|사회물(경향),2001,1334,K,05418
2472,물비늘,드라마,2023,1328,K,33322
2473,"소설, 영화와 만나다",드라마,2013,1327,K,14006
2474,너의 순간,멜로/로맨스|가족,2023,1319,K,23451
2475,애니멀 타운,드라마,2011,1316,K,11946
2476,나의 연기 워크샵,드라마|청춘영화,2017,1316,K,15780
2477,황무지 5월의 고해,드라마,2020,1314,K,22881
2478,희망의 별 - 이퀘지레템바,인물|문화,2010,1312,A,05258
2479,어둔 밤,액션|코메디,2018,1310,K,16425
2480,"춘천, 춘천",드라마|로드무비,2018,1308,K,15783
2481,평평남녀,드라마|멜로/로맨스,2022,1297,K,28713
2482,평범한 날들,드라마,2011,1290,K,12632
2483,까치발,인물,2021,1289,A,09036
2484,욕창,드라마|멜로/로맨스|가족,2020,1288,K,20603
2485,두 개의 눈을 가진 아일랜드,로드무비|뮤직,2008,1286,A,04531
2486,방황의 날들,드라마,2007,1285,K,09002
2487,바람개비,액션|느와르,2023,1284,K,34282
2488,기기묘묘,옴니버스|공포|스릴러,2022,1278,K,30648
2489,비치온더비치,드라마|멜로드라마,2016,1272,K,15781
2490,나는 나를 파괴할 권리가 있다,드라마|미스터리|판타지,2005,1271,K,06533
2491,크루아상,멜로/로맨스|드라마,2021,1270,K,23286
2492,오목소녀,드라마|코메디,2018,1263,K,17201
2493,좋은 친구들,드라마|액션|느와르,2013,1258,K,13452
2494,그녀의 비밀정원,드라마|멜로/로맨스,2020,1254,K,21505
2495,"열여덟,열아홉",멜로드라마,2012,1249,K,13067
2496,고양이에게 밥을 주지 마세요,인물|자연ㆍ환경,2021,1248,A,09991
2497,뽕똘,코메디|드라마,2011,1247,K,12687
2498,더하우스,스릴러|미스터리|공포,2019,1245,K,21240
2499,히치하이크,가족|드라마,2019,1239,K,19868
2500,나비와 바다,인물|인권,2013,1235,A,05711
2501,너를 줍다,드라마,2023,1230,K,34343
2502,늦봄2020,인물|사회,2022,1228,A,10132
2503,위험한 유혹 - 추억이 떠나면 외로움만 남는다,멜로드라마,2014,1227,K,14418
2504,기타가 웃는다,드라마,2011,1222,K,13014
2505,영화판,문화|역사,2012,1217,A,05853
2506,만담강호,코메디,2017,1211,K,16117
2507,이웃집 남자,드라마|범죄|사회물(경향),2010,1207,K,10903
2508,내가 사는 세상,드라마,2019,1207,K,17535
2509,불멸의 여자,드라마,2023,1205,K,34037
2510,화이팅패밀리,드라마|가족,2012,1199,K,13221
2511,콘돌은 날아간다,드라마,2013,1199,K,13504
2512,CCTV,공포,2021,1188,K,23345
2513,아직 사랑하고 있습니까?,코메디,2019,1180,K,21484
2514,사상,가족|지역|사회,2021,1172,A,10340
2515,마지막 휴가,드라마,2020,1164,K,23168
2516,사사건건,드라마|옴니버스|코메디,2010,1161,K,10894
2517,포항,드라마,2019,1161,K,19662
2518,계절과 계절 사이,드라마|멜로/로맨스,2019,1160,K,17734
2519,"시발, 놈: 인류의 시작",코메디|드라마|SF,2016,1159,K,14845
2520,소은이의 무릎,드라마,2019,1153,K,19565
2521,"안녕, 내일 또 만나",드라마,2023,1152,K,27064
2522,욕망,멜로드라마|동성애|드라마,2004,1150,K,05790
2523,몸값part.2,스릴러,2023,1147,K,34784
2524,3xFTM (쓰리에프티엠),인권|사회,2009,1140,A,04623
2525,앙상블,드라마,2020,1140,K,20698
2526,플레이 뮤지컬 핑크퐁과 아기상어의 생일파티 대소동,뮤지컬,2023,1134,A,12364
2527,낭만파 남편의 편지,멜로드라마,2013,1130,K,13407
2528,야근 대신 뜨개질,인물|사회,2016,1128,A,06409
2529,뮤지컬 윌리엄과 윌리엄의 윌리엄들,뮤지컬,2023,1128,A,12392
2530,퍼즐,미스터리|스릴러,2018,1127,K,16940
2531,18 - 우리들의 성장 느와르,드라마|느와르,2014,1124,K,14337
2532,족벌 두 신문 이야기,사회,2021,1119,A,09984
2533,신의 선물,드라마,2014,1116,K,14053
2534,안나 카레니나,뮤지컬|멜로드라마,2018,1116,A,08327
2535,"안녕, 투이",드라마|미스터리,2014,1113,K,14458
2536,인어전설,코메디|드라마,2018,1113,K,17938
2537,국도극장: 감독판,드라마,2020,1106,K,25826
2538,모퉁이,드라마,2022,1098,K,27512
2539,경,드라마,2010,1096,K,11510
2540,파란 입이 달린 얼굴,드라마,2018,1095,K,15157
2541,려행,지역|인물,2019,1094,A,06628
2542,하쿠나 마타타 - 지라니 이야기,뮤직|인물|지역,2010,1093,A,05324
2543,안나푸르나,드라마|코메디|멜로/로맨스,2023,1091,K,28902
2544,장기왕: 가락시장 레볼루션,드라마|코메디,2017,1087,K,15921
2545,행복한 울릉인,인물|자연ㆍ환경,2010,1085,A,04919
2546,듀엣,멜로드라마|뮤직,2012,1081,K,13106
2547,새는 폐곡선을 그린다,드라마,2002,1078,K,05432
2548,춘하추동 로맨스,코메디|드라마|멜로/로맨스,2014,1074,K,14416
2549,구르는 수레바퀴,드라마|가족,2020,1072,K,21856
2550,약탈자들,드라마,2009,1071,K,10285
2551,발광하는 현대사,드라마,2019,1069,K,20826
2552,청춘빌라 살인사건,코메디|액션|가족|드라마|범죄,2020,1068,K,17555
2553,라스트 필름,드라마,2022,1064,K,27480
2554,보는 것을 사랑한다,역사|지역,2021,1057,A,10587
2555,JSA남북공동초등학교,드라마,2016,1049,K,14793
2556,멀리가지마라,드라마|코메디|가족,2021,1046,K,19027
2557,유신의 추억 - 다카키 마사오의 전성시대,역사|인물,2012,1043,A,05861
2558,"오늘, 우리",드라마|옴니버스,2019,1040,K,21357
2559,무서운 집,드라마|공포,2015,1039,K,14367
2560,늦여름,드라마|멜로드라마,2018,1032,K,17661
2561,짐승의 끝,미스터리|드라마|판타지,2011,1030,K,10955
2562,에일리언 비키니,코메디|SF|액션,2011,1028,K,12670
2563,고추 말리기,드라마|가족,2001,1027,K,05425
2564,어게인,뮤지컬|드라마,2020,1027,K,22382
2565,우스운게 딱! 좋아!,옴니버스|코메디|드라마,2022,1026,K,29064
2566,렛 미 아웃,드라마|코메디,2013,1024,K,13839
2567,바람아 안개를 걷어가다오,드라마,2021,1024,K,22612
2568,고갈,드라마|범죄,2009,1019,K,10118
2569,고향이 어디세요,인물|역사|인권,2017,1018,A,06696
2570,거미의 땅,사회|인물,2016,1017,A,05938
2571,아르코 라이브_뮤지컬 안테모사,뮤지컬,2020,1016,A,09746
2572,짐작보다 따뜻하게,드라마,2016,1011,K,14695
2573,나쁜 피,드라마|범죄,2012,1008,K,13239
2574,코인라커,드라마|느와르,2015,1008,K,14698
2575,행복의 나라,드라마,2018,1006,K,16241
2576,산티아고의 흰 지팡이,인물|자연ㆍ환경,2020,1006,A,09740
2577,튤립 모양,드라마|멜로/로맨스,2023,1006,K,26616
2578,"자, 이제 댄스타임",사회|인권,2014,1005,A,05945
2579,데드캠핑 더라이브,스릴러|액션,2022,1000,K,28794
